	KMV_361_S1.breport	KMV_362_S2.breport	KMV_364_S3.breport	KMV_365_S4.breport	KMV_366_S5.breport	KMV_367_S6.breport	KMV_370_S7.breport	KMV_372_S8.breport	KMV_373_S9.breport	KMV_374_S10.breport	KMV_375_S11.breport	KMV_377_S12.breport	KMV_378_S13.breport	KMV_380_S14.breport	KMV_381_S15.breport	KMV_382_S16.breport	KMV_383_S17.breport	KMV_384_S18.breport	KMV_386_S19.breport	KMV_388_S20.breport	KMV_389_S21.breport	KMV_390_S22.breport	KMV_391_S23.breport	KMV_392_S24.breport	KMV_393_S25.breport	KMV_394_S26.breport	KMV_395_S27.breport	KMV_400_S28.breport	KMV_401_S29.breport	KMV_402_S30.breport	KMV_403_S31.breport	KMV_404_S32.breport	KMV_405_S33.breport	KMV_406_S34.breport	KMV_408_S35.breport	KMV_409_S36.breport	KMV_411_S37.breport	KMV_413_S38.breport	KMV_415_S39.breport	KMV_416_S40.breport	KMV_417_S41.breport	KMV_418_S42.breport	KMV_419_S43.breport	KMV_421_S44.breport	KMV_423_S45.breport	KMV_424_S46.breport	KMV_425_S47.breport	KMV_427_S48.breport	KMV_428_S49.breport	KMV_429_S50.breport	KMV_433_S51.breport	KMV_435_S52.breport	KMV_436_S53.breport	KMV_438_S54.breport	KMV_439_S55.breport	KMV_440_S56.breport	KMV_443_S57.breport	KMV_444_S58.breport	KMV_445_S59.breport	KMV_446_S60.breport	KMV_448_S61.breport	KMV_449_S62.breport	KMV_450_S63.breport	KMV_452_S64.breport	KMV_453_S65.breport	KMV_454_S66.breport	KMV_456_S67.breport	KMV_457_S68.breport	KMV_459_S69.breport	KMV_460_S70.breport
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_periodonticum	332	332	1086	359	478	540	306	427	170	57	78	4276	403	334	296	107	2588	586	741	188	7876	210	1878	289	789	637	2124	1115	3130	0	731	240	222	954	2679	222	1616	190	0	520	4883	536	1567	161	167	5304	1982	700	46	1234	107	319	991	77	14964	318	741	1630	512	211	519	283	915	3846	744	106	114	166	146	108
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	108	5458	3299	2110	1227	2793	489	954	119	235	141	774	395	651	8047	85	4352	1028	16539	784	8622	4612	15658	2783	62	31	4160	1612	28075	51	3125	3402	1733	2614	6522	595	1103	1485	156	1427	1961	177	11513	1252	233	1546	405	39	10678	324	34	454	1003	7122	17556	133	2849	6712	237	71	119	2181	1606	9230	3970	23	1299	1443	28	30
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasuis	469	1466	765	548	2309	656	28567	781	638	490	2258	2598	848	2687	761	773	1731	2484	25709	2037	1209	3505	1581	772	3220	8031	3035	1934	480	264	5830	692	2947	69310	539	3333	373	620	286	6193	2565	13820	3572	3413	300	2107	302	1216	713	1054	1564	1509	2508	397	6924	485	10413	945	1039	3022	1279	512	492	604	683	612	905	886	447	1252
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_koreensis	562	384	338	1423	129	1738	327	930	499	617	368	1744	402	118	377	99	2463	594	586	814	12500	781	1983	213	42	13791	1079	2500	1775	31	406	260	356	331	804	1901	6612	2410	38	1048	3494	208	402	291	179	408	486	521	0	222	238	566	273	36	4325	95	3185	258	314	447	93	202	308	4922	945	59	133	0	74	423
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_rubneri	470	203	253	1270	76	603	287	583	503	684	286	1086	309	290	333	82	2221	271	356	669	8365	734	1195	203	90	7900	737	1957	1338	28	549	419	156	793	890	1442	4256	1363	0	653	1098	126	313	206	136	307	308	385	0	504	225	586	280	37	3547	222	1433	265	313	256	70	218	284	4463	1125	27	140	0	76	335
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pneumoniae	865	799	225	1694	690	1394	324	733	2416	3880	525	991	474	710	194	413	1482	399	8570	920	2760	690	2396	1107	823	1924	1943	1712	1980	30	1243	189	239	7110	944	2719	3520	853	515	6793	2968	891	2608	1309	196	1254	698	482	70	1005	488	5508	880	230	3250	723	2155	372	727	332	119	690	407	3314	416	126	709	790	420	578
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	283	477	1128	1861	763	1310	928	697	799	1547	1094	1679	513	1055	1021	655	4310	1369	5629	796	6215	2614	5052	826	185	6392	899	2199	6714	44	651	403	440	1288	663	1543	4653	1495	216	3160	798	903	2058	961	2340	2610	198	1809	34	5251	125	3461	138	366	2891	284	1292	653	825	12	229	1252	1446	2980	1044	713	671	243	81	310
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lactarius	396	349	116	891	122	2341	31	201	126	125	87	593	499	157	309	57	1001	356	1192	206	1753	491	2224	237	0	569	271	2774	703	0	188	626	645	599	385	2233	3093	572	42	296	2996	0	580	101	202	578	189	270	0	111	53	493	100	20	1547	199	1761	262	336	26	80	180	117	6521	510	35	130	0	101	234
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis	1885	1903	12545	9344	4669	3654	9912	456	3249	1623	2957	27436	2483	1711	2520	9592	1643	1853	7867	3232	10077	13707	1410	1501	19851	4534	2901	18369	1817	4678	4447	2871	2969	6263	3491	6542	2246	984	3196	2187	1931	2622	3915	5391	4942	1847	1678	1287	2293	1108	3897	2083	17990	5910	1386	263148	2843	1665	19046	1438	9288	196	1441	1132	2859	3529	1232	37513	22005	849
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	446	248	260	1298	76	680	95	850	638	616	214	1038	586	390	314	253	2475	872	2290	666	5451	2648	19509	503	158	977	200	2695	426	69	584	145	112	217	668	2041	9481	688	166	533	1546	106	321	157	356	2841	629	562	24	1132	659	1386	1468	34	10335	896	2147	144	647	345	213	602	404	1172	2109	105	124	229	318	1706
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus	5187	5066	6217	4347	4652	3943	12842	2884	3166	5321	8097	7813	1987	3051	7447	10330	5233	4243	112669	4973	10678	9222	11436	1123	16778	16959	89960	7202	2215	2356	10939	1390	3592	38789	3402	20054	1855	1771	1485	15586	9442	12067	2226	8613	3967	8778	16345	9050	3381	3532	4629	11494	8056	18867	3126	1869	6544	3213	6556	8890	11250	2769	1873	2189	6299	21066	3931	5034	5675	4351
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ilei	1126	431	742	2847	212	3488	356	1841	1082	1257	540	3450	432	353	786	193	5910	803	1800	1532	26227	1395	4004	388	94	26397	2553	5194	3718	77	404	370	483	725	1826	3213	10494	4339	41	2076	4018	605	758	622	252	1091	894	782	0	429	267	1067	464	65	10466	220	3821	216	373	713	175	474	471	11098	1894	96	517	32	141	1135
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	646	3488	374	2396	556	4275	606	256	118	119	598	1370	2458	1519	2310	377	5570	793	2890	1390	3733	874	3950	359	496	118	1276	5828	8397	76	600	2926	1098	2568	3219	3505	6445	2441	275	402	13746	62	723	364	2485	475	824	2245	36	654	142	2133	111	46	8570	148	13267	3209	999	160	253	3074	1188	51118	693	35	388	0	58	374
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus	1825	975	5741	148	2769	142	63151	0	435	347	980	7905	1667	7786	612	201	3258	6346	88716	17044	7825	2171	6733	1474	10865	18765	66842	420	0	67	43082	3539	9939	376579	1313	29411	2750	294	99	16102	37695	83204	10600	1613	53	12820	2647	1125	597	1609	5417	1548	12556	71	30474	46	123093	552	3338	19514	86	4463	12152	954	1848	797	2593	2594	74	1090
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_canis	786	638	243	267	447	94	530	525	360	102	154	107	131	78	596	54	114	76	132	653	301	92	111	42	741	386	126	323	244	333	228	120	405	288	56	330	191	183	205	547	586	1467	141	195	298	156	1403	340	386	249	1023	177	323	336	46	246	200	60	298	58	394	1075	127	159	124	186	485	327	436	435
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	2080	610	1047	4197	369	3962	836	2762	1985	2504	1042	5656	1196	447	690	373	9240	1193	1614	2178	41711	1903	5603	751	197	46902	3759	9552	6109	105	420	1262	417	919	5236	8189	18274	7764	50	3560	6771	942	818	857	543	1636	1379	1503	0	903	650	2357	859	134	15939	505	7726	363	873	1051	379	941	844	9225	3535	139	610	101	313	1837
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	1110	6604	3037	17699	2653	43289	2156	8647	4198	2423	2427	14970	9410	4206	6306	657	14397	9803	36897	2886	58004	13751	53230	7416	110	9347	9198	105567	13648	207	6423	18538	8160	31694	16441	18218	128199	25255	832	10157	53789	343	15308	3420	4336	12879	2920	1517	123	2299	1204	15536	1138	426	67154	3507	52615	4656	3759	1187	2243	5574	2414	397307	18014	185	3335	74	5346	8335
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	1319	1030	411	2375	670	1712	522	898	2268	6489	1002	2174	836	573	454	819	1587	1237	17716	634	1832	641	2363	1427	621	2270	1934	1691	547	78	193	327	440	4284	541	2830	4207	1022	71	6857	1763	1812	2338	887	571	1550	2900	1031	64	381	875	5718	2739	253	5326	1080	1818	603	880	506	440	764	748	2501	573	309	1155	1394	666	1277
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	1046	3554	4647	12610	2994	5678	4206	30687	1454	3280	1119	8620	17260	947	21587	2360	120908	2491	15161	28528	80137	50144	25608	5868	354	43806	5865	30227	27564	808	7171	4573	2531	6550	17532	6835	40055	15425	680	7819	34327	1196	11918	583	3531	14854	8013	10886	201	33574	277	2802	1445	5429	104970	10571	59429	5996	2698	194	462	8360	4998	22321	11328	737	1769	235	13553	2878
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis	1797	3322	2269	16495	921	6938	2286	13442	4785	8059	2719	3741	13203	3805	2956	1791	23810	2335	31113	12649	78957	37497	51608	3648	5774	8605	5187	10876	3420	1093	3015	2327	1550	5556	7298	17040	46149	11899	610	9837	23178	3305	2286	8306	8387	25080	12254	9121	1982	33289	3236	12787	11013	894	44288	12163	15878	3939	16065	2366	3084	4574	6006	11410	18033	3826	1465	5909	3805	13922
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	1756	3083	4981	5171	2113	1285	2085	4417	3349	6598	5297	1594	5634	1008	9848	704	82086	2523	8225	17419	46726	57935	26949	4061	309	23893	5260	112193	21420	1025	3444	716	5015	4932	9363	12320	12555	13734	1823	6886	11520	497	1143	3904	17390	5015	7037	10943	473	8780	656	10412	1752	2761	30856	1404	17781	5599	2580	89	159	8110	7355	6656	33374	480	3901	390	399	1721
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae	27755	3251	16025	12004	16252	41101	126898	11834	4949	28660	6093	10887	11444	9763	18633	9882	32512	9079	68072	41360	20489	20049	14186	5142	14372	21635	11947	20726	9926	13942	18867	9399	8603	152733	34652	20163	12633	8059	3468	8959	32766	112425	10349	20514	9083	11737	15548	6645	5839	12864	18570	4283	35808	4786	21791	5774	68593	8211	9883	19517	7861	11571	11149	20314	38675	11380	13611	23796	4438	16529
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_constellatus	246	573	799	1915	2354	591	3195	22320	228	549	220	2512	1506	2123	551	441	1627	1547	2698	252	10005	1103	3846	534	2446	2845	4541	5401	17959	143	905	3738	453	1585	1139	2967	3004	1929	723	14786	7102	819	1263	2180	567	3933	815	5468	161	2067	203	787	3438	117	11814	729	3563	1887	2413	0	1102	683	4568	4145	2349	189	158	768	487	1422
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_intermedius	136	239	310	795	582	294	352	591	667	880	308	892	1607	114	421	241	1124	249	1403	153	6922	1273	1395	133	298	1268	723	1300	665	114	410	304	89	250	1206	414	556	761	59	600	1784	337	571	342	546	1044	245	810	40	466	189	770	200	57	5830	154	672	266	733	22	188	410	790	3918	379	139	150	140	55	206
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus	1319	3953	3268	3218	2596	4461	1000	1396	702	542	1202	12463	3818	1988	1706	777	12908	2493	5297	1386	40151	2497	9433	1974	5076	4657	5824	3189	21831	92	4672	2150	1396	3874	8407	1631	3330	1419	152	1950	15166	4476	8670	832	983	20528	8548	3716	478	5109	126	1480	3095	779	123990	3916	5716	6177	3288	1016	2669	2004	4666	28237	1854	449	416	941	4278	534
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	2534	3647	1406	5903	4350	15668	106474	1431	1695	784	2427	8063	9241	9812	6329	1174	15649	3773	120684	10826	9454	3439	16211	1590	7138	31821	16996	25418	14415	383	20925	7643	8500	210779	10930	19780	14006	6052	867	14854	34049	20119	9553	2511	4843	8868	1583	6509	810	1683	4257	6499	7056	443	55721	499	83573	6170	2543	8008	5702	3242	6051	103084	3019	761	7874	1193	434	1600
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_equinus	3716	367	109	1453	8568	173	95371	188	990	252	336	5333	1807	7169	484	134	3938	3879	115608	12844	4886	3472	11167	850	8184	14217	24979	393	1843	84	23046	2456	8976	252033	1921	43988	2074	459	42	9133	25030	58809	14066	1175	418	13256	2077	1410	519	1762	4423	2045	8071	123	25872	48	112403	600	3623	17586	784	5655	748	672	1012	3581	2374	2278	158	912
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius	31652	1740	2703	1368	110932	3402	3555162	807	24488	663	11304	141036	47858	224900	2486	3443	94826	133883	3404785	437939	109277	44610	131984	23867	221014	647786	411515	1419	0	579	772107	74115	218997	9256925	39807	308080	65459	2806	52	330548	593291	2182167	284255	31859	105	299589	44232	1554	16427	2893	140172	76173	305676	433	704937	165	3641749	8639	31041	498786	625	40579	13326	753	19084	2434	62747	53370	679	22448
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._NSJ-72	164	143	375	770	391	257	143	636	0	377	120	1037	776	137	0	0	434	195	491	133	3974	189	3134	271	847	983	1214	939	1353	0	185	445	0	209	308	649	617	578	0	636	2067	807	573	421	451	1244	294	997	0	726	0	301	530	0	2381	391	415	434	748	0	484	305	613	1039	0	0	0	317	182	839
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._KS_6	53	81	65	72	55	169	47	69	0	0	0	640	275	0	67	42	817	68	292	81	1128	54	879	91	44	220	127	48	431	0	473	39	42	136	277	0	64	0	0	0	293	70	364	0	0	732	620	39	31	325	0	45	87	32	2354	71	452	200	129	0	165	46	78	1383	0	0	0	32	0	0
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._1643	82	37	74	564	0	222	105	489	122	248	53	277	511	139	151	39	1063	115	657	507	1003	1129	1472	235	249	457	162	688	121	38	956	513	64	745	163	709	2287	385	0	212	1029	126	325	269	264	429	331	239	0	853	132	491	363	0	1053	459	757	166	352	0	88	163	141	169	690	0	67	100	103	431
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._NPS_308	59	26	72	238	0	103	0	254	47	312	81	64	108	31	23	23	630	31	224	176	558	679	568	35	83	814	387	269	48	0	44	19	0	61	102	1218	825	590	0	194	519	65	78	87	71	477	366	262	0	1146	61	1491	151	0	580	185	242	45	917	54	44	61	87	94	280	30	50	125	44	153
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._116-D4	62	68	21	63	59	42	29	39	91	165	56	86	35	23	0	17	103	31	424	40	146	32	293	31	0	255	107	127	38	0	0	26	0	165	47	163	387	53	0	266	64	79	84	32	34	238	84	40	0	66	36	207	73	0	450	26	132	19	22	19	18	22	26	257	54	0	30	48	22	56
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._CNU_77-61	412	0	0	0	1160	0	40205	0	263	0	75	1409	547	2358	0	0	1468	1725	40541	4366	1657	544	2750	250	2976	9042	4772	0	0	0	6264	703	2976	92990	563	9372	692	110	0	3499	7040	21806	3736	342	0	5427	567	0	145	355	1948	711	4016	0	8068	0	34546	69	785	6032	0	1783	125	0	225	599	923	732	0	272
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._HSISS1	4022	3579	3481	13788	3835	87804	3731	1086	1526	881	4344	17317	51973	11651	36216	5353	49872	7782	28877	16800	46089	8392	81247	4338	0	0	10540	63314	51146	494	9168	50735	12297	41012	32446	30140	51345	23574	5142	3462	163928	0	13474	3935	20409	8868	4294	28173	0	6252	884	14749	1035	0	69351	633	304875	22196	3452	1794	883	11061	8203	257331	9101	0	3461	0	448	4820
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._CNU_G3	635	0	0	0	1205	70	49482	0	504	0	145	1796	543	3350	86	0	1498	2854	43713	5244	1580	492	2925	461	3380	15572	5488	0	0	0	10054	773	3881	118992	554	6045	1040	0	0	4695	6746	43259	4106	306	0	4403	1019	98	352	67	4276	1177	4019	0	11514	0	52789	111	657	6524	0	540	90	213	250	151	886	830	0	389
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._oral_taxon_431	257	301	190	675	38	171	102	904	202	499	229	474	562	96	258	263	4580	470	3378	538	4707	638	19036	522	58	2365	257	7101	500	24	155	255	120	372	365	2019	15689	578	106	556	1989	80	565	113	165	854	363	431	18	656	325	710	622	34	12221	776	3022	69	254	580	120	363	294	1718	1932	160	190	127	571	2861
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._HSISS2	716	1455	697	3248	648	9935	665	334	293	214	955	2113	4866	2133	3730	515	7163	976	4113	2972	6875	2805	10446	653	50	184	2273	11593	6647	99	1354	5435	1129	4635	4673	6084	11154	3672	502	800	27463	144	1458	411	2886	1113	708	1806	43	1059	343	2191	113	161	12507	377	23252	3851	828	288	280	1261	1157	43242	1579	63	576	0	155	912
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._Marseille-Q3533	331	47	202	337	57	191	97	228	82	719	229	431	92	75	72	98	736	183	214	396	2564	522	1249	97	134	746	111	735	136	48	48	25	0	37	142	1139	2237	381	19	230	300	104	46	139	54	401	493	358	0	233	380	484	1048	0	1759	148	350	17	432	219	108	95	144	557	297	88	82	125	71	533
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._CNU_G2	1862	0	0	182	1683	0	38119	0	313	0	131	2910	542	2686	112	0	2303	1679	63226	3214	2198	577	3512	269	2735	6741	9300	81	0	0	9123	624	3942	113958	479	14119	704	92	0	4519	5941	24819	4071	324	0	4438	631	540	225	175	1732	686	3992	0	8966	0	33199	111	852	5524	0	1205	151	0	253	636	846	958	0	380
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._HSISM1	485	3397	1238	15171	1650	32675	446	3156	2409	1584	1053	7777	3187	1050	3052	302	5963	5784	24619	1396	21527	8160	27068	4687	55	4845	2969	33915	5095	96	2999	9187	3756	8122	4068	5561	59415	6694	338	4353	37016	148	10060	1406	2054	6073	1683	590	84	961	677	6090	762	315	22720	2348	27191	1091	1772	258	1009	2649	1057	85559	8696	51	1950	26	1301	2963
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._LPB0220	588	4206	1662	18934	2092	40969	526	3969	3257	2105	1368	10546	4138	1292	3751	507	7441	7322	31668	1623	26442	10334	34319	6081	59	5282	3257	42656	6177	137	3495	11472	4696	10472	4947	6431	73048	8056	400	5513	47899	124	12412	1799	2269	8106	2401	588	82	1269	803	7045	967	349	28119	3090	33666	1314	2302	221	1169	3536	1325	105318	10593	70	2451	32	1745	3731
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._HSISS3	1236	2424	1372	6563	871	14305	350	1006	536	679	1703	3973	5680	3502	5748	916	11240	2963	6004	7002	13943	2853	13532	1483	155	174	4401	32750	12102	217	1364	7954	2537	4931	8740	7640	31361	9976	503	2084	29189	134	2359	2399	3986	1236	1433	5286	66	2015	326	6644	581	158	34216	688	23885	3905	1795	223	250	1594	3536	84209	2570	212	888	0	199	2582
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._Marseille-Q6470	686	167	279	557	112	1234	63	317	219	500	206	687	224	245	106	144	1012	568	641	895	3072	1451	4820	248	122	880	172	2649	247	42	261	60	91	93	437	2465	4699	949	48	228	1109	133	222	203	197	781	413	813	18	552	737	492	1264	40	4263	454	881	123	371	351	209	247	248	693	1333	91	82	283	500	936
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._oral_taxon_061	971	189	396	1278	154	591	134	719	398	882	327	2279	640	246	273	407	1941	712	1459	1216	7200	2613	11151	465	333	1480	323	4708	598	96	596	178	93	221	1004	3850	11663	1142	101	563	1627	179	483	232	277	1540	836	1272	0	554	933	936	3038	53	12280	1033	3280	129	895	571	275	557	586	1568	1871	143	236	291	337	1908
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._FDAARGOS_192	6441	9293	6247	27118	7659	277199	3784	2704	1956	2053	12223	26976	105586	20553	38746	8309	78853	15128	45119	31630	68368	14551	134077	8734	438	1947	23292	121592	136932	654	16543	83681	19241	38373	69190	57454	104474	57085	10223	9547	327169	476	19702	7103	34282	13515	6460	33713	708	14183	3231	27831	1644	547	185333	1760	378989	37910	6577	1199	1314	16479	16405	470448	17045	733	4522	139	676	7306
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._A12	3610	727	1548	7159	451	2251	1071	6157	3745	6194	1927	8858	1172	472	1086	377	16854	1749	1070	3764	73590	2770	7456	1240	248	73287	6018	14388	7768	203	232	552	317	586	5968	11536	35023	10809	50	5667	4204	1368	980	1217	590	2015	2434	1922	47	1270	877	3574	1559	352	26298	1387	8270	409	1480	2067	619	1456	1522	8647	7027	311	1023	19	637	3130
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis	108015	1472	1996	16023	4916	2611	162756	1526	20463	4440	1485	78401	4530	9722	15790	2263	68507	16625	3301536	25185	163697	3817	876963	6735	244627	69072	2207117	11599	1864	1129	32731	9592	181617	399475	9213	3599878	14040	24549	887	51122	670950	120322	17500	5364	2319	334152	55278	91648	1373	139851	9892	3935	13344	8546	181126	3529	139202	7895	186442	102331	12616	455208	4065	29644	28151	269164	20585	89568	1485	3710
k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	269721	355936	252863	553982	185188	2253104	228039	71566	83345	67635	348092	566299	1524449	1136504	1306455	267766	2764399	237630	1069929	953339	2516380	457584	2226594	145381	17007	39814	949237	3739311	2471919	38557	461565	1525763	468668	928001	2093035	2038497	2891547	1837100	178626	278534	6984713	26309	481059	250639	1282324	261925	230177	1232361	15148	462096	85793	698732	47878	27745	6713886	43053	7242529	2010849	333240	49730	33385	310741	547774	16458430	399934	34895	210642	4450	25740	233617
k__Bacteria|p__Bacillota|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae|g__Natranaerobius|s__Natranaerobius_thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacillota|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halanaerobium|s__Halanaerobium_hydrogeniformans	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacillota|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halanaerobium|s__Halanaerobium_praevalens	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacillota|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae|g__Tepidanaerobacter|s__Tepidanaerobacter_acetatoxydans	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
